Season,Team,Conference,Number,Player,Yr,Pos,Ht,GP,GS,S,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,TB,PTS,BHE,Trpl Dbl,SrvAtt,RetAtt,Dbl Dbl,Hometown,High School,TeamID
2022-2023,Robert Morris,Horizon,2,Macy McNamara,Fr,L/DS,5-6,12,0,30,NA,0,0,0,NA,1,5,5,18,2,NA,NA,NA,NA,5,NA,NA,NA,29,NA,NA,NA,NA
2022-2023,Robert Morris,Horizon,8,Hillarie Adams,Fr,RS,5-10,20,2,65,NA,68,50,241,0.075,4,NA,NA,21,NA,1,17,NA,9.5,77.5,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,Wright St.,Horizon,4,Elena Dubuc,Fr,OH,5-11,15,0,18,NA,24,8,50,0.32,NA,NA,1,4,NA,NA,6,NA,4,27,NA,NA,NA,2,NA,NA,NA,NA
2022-2023,Wright St.,Horizon,7,Seiler Hruska,Fr,OH,6-0,19,0,37,NA,67,20,188,0.25,NA,1,NA,14,1,3,10,1,10,76,NA,NA,NA,29,NA,NA,NA,NA
2022-2023,Wright St.,Horizon,11,Aaliyah Byers,Fr,MB,6-0,27,24,94,NA,158,51,350,0.306,3,NA,NA,22,NA,9,90,9,70.5,212,NA,NA,NA,2,NA,NA,NA,NA
2022-2023,Wright St.,Horizon,12,Andrea Bortulin,Fr,DS,5-6,15,0,36,NA,0,0,2,0,7,4,18,6,NA,NA,NA,1,1,4,NA,NA,NA,2,NA,NA,NA,NA
2022-2023,Wright St.,Horizon,17,Erika Smith,Fr,MB,5-11,3,0,3,NA,1,0,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Youngstown St.,Horizon,1,Cameren George,Fr,DS,5-6,21,0,68,NA,0,0,0,NA,6,8,13,25,NA,NA,NA,NA,NA,8,NA,NA,NA,4,NA,NA,NA,NA
2022-2023,Youngstown St.,Horizon,6,Julia Sell,Fr,MB,6-2,20,14,64,NA,24,19,83,0.06,2,NA,NA,16,2,5,51,3,34.5,54.5,NA,NA,NA,7,NA,NA,NA,NA
2022-2023,Youngstown St.,Horizon,23,Abbie Householder,Fr,OH,6-0,28,20,102,NA,194,103,627,0.145,10,24,25,277,46,1,25,1,16.5,231.5,1,NA,NA,621,NA,NA,NA,NA
2022-2023,Brown,Ivy League,1,Jessie Golden,Fr,L/DS,5-6,25,0,97,NA,1,0,5,0.2,26,27,22,266,22,NA,NA,NA,NA,28,1,NA,NA,365,NA,NA,NA,NA
2022-2023,Brown,Ivy League,5,Mariia Sidorova,Fr,OH,6-0,10,3,25,NA,36,23,121,0.107,6,5,5,37,1,NA,4,1,3.5,43,2,NA,NA,46,NA,NA,NA,NA
2022-2023,Brown,Ivy League,6,Hannah Flannery,Fr,OPP,6-2,6,0,8,NA,1,0,5,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Brown,Ivy League,18,Ella Park,Fr,S,6-1,14,6,43,NA,23,4,55,0.345,324,11,15,64,NA,NA,23,2,15.5,45.5,4,NA,NA,2,NA,NA,NA,NA
2022-2023,Brown,Ivy League,21,Sophia Treder,Fr,OH,6-0,3,0,5,NA,4,2,10,0.2,NA,1,2,7,1,1,NA,NA,1,6,1,NA,NA,9,NA,NA,NA,NA
2022-2023,Columbia,Ivy League,7,Eva Atkins,Fr,OPP,6-2,22,4,60,NA,94,54,268,0.149,1,NA,NA,10,1,1,36,3,22,113,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Columbia,Ivy League,13,Presley Liberty,Fr,L/DS,5-7,12,0,16,NA,0,0,1,0,2,NA,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA
2022-2023,Columbia,Ivy League,18,Juliana Williamson,Fr,MB,6-4,14,4,26,NA,29,13,73,0.219,2,1,7,2,NA,4,26,2,21,47,1,NA,NA,2,NA,NA,NA,NA
2022-2023,Columbia,Ivy League,20,Ruby van der Heide,Fr,S,6-0,23,18,81,NA,15,7,50,0.16,468,15,26,124,NA,NA,11,2,8,35.5,11,NA,NA,4,NA,NA,NA,NA
2022-2023,Columbia,Ivy League,27,Amanda Holsen,Fr,OH,6-0,11,2,20,NA,15,15,57,0,1,8,7,10,5,NA,1,NA,0.5,23.5,NA,NA,NA,50,NA,NA,NA,NA
2022-2023,Cornell,Ivy League,7,Doga Ozalp,Fr,S,6-0,1,0,1,NA,0,1,1,-1,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Cornell,Ivy League,11,Nicole Mallus,Fr,RS,6-2,16,4,46,NA,97,52,295,0.153,1,NA,NA,29,7,2,13,NA,9.5,105.5,1,NA,NA,57,NA,NA,NA,NA
2022-2023,Cornell,Ivy League,14,Eliza Konvicka,Fr,RS,6-2,23,23,78,NA,225,111,606,0.188,6,20,34,87,1,4,32,5,24.5,265,2,NA,NA,6,NA,NA,NA,NA
2022-2023,Cornell,Ivy League,17,Joy Liu,Fr,S,5-10,2,0,2,NA,0,0,0,NA,8,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Cornell,Ivy League,18,Jordan Walker,Fr,OH,5-10,9,8,26,NA,30,24,101,0.059,5,8,7,36,8,NA,NA,NA,NA,38,NA,NA,NA,113,NA,NA,NA,NA
2022-2023,Cornell,Ivy League,21,Meghan Gaffigan,Fr,OH,6-1,11,3,22,NA,37,17,105,0.19,1,NA,1,9,4,4,5,1,7.5,43.5,1,NA,NA,42,NA,NA,NA,NA
2022-2023,Dartmouth,Ivy League,4,Emma Symon,Fr,MB,6-2,4,0,6,NA,5,3,12,0.167,NA,NA,NA,1,NA,NA,1,NA,0.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Dartmouth,Ivy League,10,Kauany Gutz,Fr,OH,6-0,19,4,39,NA,77,37,239,0.167,4,3,4,47,10,3,17,3,14.5,91.5,NA,NA,NA,149,NA,NA,NA,NA
2022-2023,Dartmouth,Ivy League,11,Molly Power,Fr,MB,6-1,3,0,6,NA,6,2,10,0.4,NA,NA,NA,NA,NA,1,6,NA,4,10,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Dartmouth,Ivy League,18,Ava Roberts,Fr,MB,6-0,23,15,66,NA,124,45,391,0.202,7,18,9,51,NA,1,31,5,21,158.5,NA,NA,NA,10,NA,NA,NA,NA
2022-2023,Harvard,Ivy League,5,Hannah Nguyen,Fr,L,5-5,18,2,65,NA,2,1,5,0.2,14,8,20,135,40,NA,NA,NA,NA,10,NA,NA,NA,318,NA,NA,NA,NA
2022-2023,Harvard,Ivy League,21,Brynne Faltinsky,Fr,OH,6-0,17,12,49,NA,95,63,282,0.113,7,6,16,82,19,4,8,1,8,109,2,NA,NA,220,NA,NA,NA,NA
2022-2023,Harvard,Ivy League,22,Peyton Hollis,Fr,OH,5-10,5,0,5,NA,2,4,13,-0.154,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,4,NA,NA,NA,NA
2022-2023,Penn,Ivy League,3,Abigail Reid,Fr,L,5-8,24,0,92,NA,2,0,7,0.286,59,21,16,414,26,NA,NA,NA,NA,23,1,NA,NA,422,NA,NA,NA,NA
2022-2023,Penn,Ivy League,5,Jalen Tennyson,Fr,OH,6-2,8,4,20,NA,21,10,54,0.204,NA,NA,NA,5,1,NA,8,3,8.5,25,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,Penn,Ivy League,10,Feyi Ogunlari,Fr,OH,5-10,7,1,11,NA,9,7,31,0.065,1,NA,1,7,2,NA,NA,NA,NA,9,NA,NA,NA,17,NA,NA,NA,NA
2022-2023,Penn,Ivy League,17,Claire Deller,Fr,OH,6-1,15,14,48,NA,79,39,204,0.196,NA,7,9,12,NA,2,31,7,24.5,103.5,NA,NA,NA,5,NA,NA,NA,NA
2022-2023,Penn,Ivy League,21,Anna Shohfi,Fr,S,5-10,18,16,64,NA,53,15,140,0.271,525,10,15,156,NA,NA,16,4,12.5,71,5,NA,NA,4,NA,NA,NA,NA
2022-2023,Princeton,Ivy League,8,Valerie Nutakor,Fr,OH,5-11,23,18,64,NA,165,72,488,0.191,7,16,8,122,22,NA,11,NA,5.5,186.5,1,NA,NA,244,NA,NA,NA,NA
2022-2023,Princeton,Ivy League,15,Lucia Scalamandre,Fr,MB,6-3,24,22,82,NA,184,33,400,0.378,9,15,24,46,1,30,74,11,80.5,266,1,NA,NA,5,NA,NA,NA,NA
2022-2023,Princeton,Ivy League,16,Ella Bunde,Fr,L/DS,5-5,25,0,87,NA,4,1,16,0.188,14,25,41,154,25,NA,1,NA,0.5,29.5,NA,NA,NA,315,NA,NA,NA,NA
2022-2023,Yale,Ivy League,1,Halle Sherlock,Fr,S,5-10,1,0,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Yale,Ivy League,7,Lauren Kellen,Fr,RS,6-1,11,0,17,NA,21,7,47,0.298,NA,NA,3,5,NA,NA,1,1,2,21.5,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,Yale,Ivy League,24,Chidera Chukwumerije,Fr,MB,6-2,5,0,7,NA,1,2,4,-0.25,NA,NA,NA,1,NA,NA,5,1,2.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Yale,Ivy League,30,Isabella Mendoza,Fr,OH,5-11,7,0,7,NA,2,3,11,-0.091,NA,NA,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,8,NA,NA,NA,NA
2022-2023,Canisius,MAAC,0,Shannon Kehoe,Fr,S,5-8,3,0,3,NA,0,1,2,-0.5,4,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Canisius,MAAC,6,Ella Bourque,Fr,S,5-11,28,28,104,NA,51,21,211,0.142,1033,23,20,221,NA,2,30,4,23.5,91,6,NA,NA,3,NA,NA,NA,NA
2022-2023,Canisius,MAAC,9,Rylee McKinney,Fr,OH,5-10,4,0,5,NA,2,4,13,-0.154,NA,NA,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,6,NA,NA,NA,NA
2022-2023,Canisius,MAAC,10,Alyssa Rich,Fr,DS,5-6,19,5,59,NA,1,1,5,0,10,NA,NA,109,11,NA,NA,NA,NA,1,NA,NA,NA,201,NA,NA,NA,NA
2022-2023,Fairfield,MAAC,7,Abby Jandro,Fr,S,5-8,19,1,51,NA,7,2,29,0.172,227,6,11,72,NA,NA,3,2,2,14.5,3,NA,NA,2,NA,NA,NA,NA
2022-2023,Fairfield,MAAC,11,Avery Schner,Fr,L/DS,5-7,9,0,16,NA,0,0,0,NA,1,5,7,22,2,NA,NA,NA,NA,5,NA,NA,NA,46,NA,NA,NA,NA
2022-2023,Fairfield,MAAC,12,Maya Walker,Fr,MB,6-1,24,17,69,NA,81,25,183,0.306,NA,1,3,3,NA,6,76,11,58,126,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Fairfield,MAAC,13,Allie Elliott,Fr,OH,5-11,30,21,93,NA,163,59,487,0.214,8,13,14,211,23,2,21,7,22,188.5,1,NA,NA,473,NA,NA,NA,NA
2022-2023,Iona,MAAC,5,Emma Vu,Fr,S,5-5,15,3,32,NA,11,2,30,0.3,127,8,8,40,NA,NA,NA,NA,NA,19,3,NA,NA,NA,NA,NA,NA,NA
2022-2023,Iona,MAAC,13,Jordan Ader,Fr,S,5-9,1,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Iona,MAAC,14,Rose Porter,Fr,DS,5-8,21,0,30,NA,1,1,6,0,NA,4,10,38,12,NA,NA,NA,NA,5,NA,NA,NA,61,NA,NA,NA,NA
2022-2023,Manhattan,MAAC,0,Anne Bair,Fr,DS,5-7,1,1,2,NA,1,0,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA
2022-2023,Manhattan,MAAC,1,Teresa Garza,Fr,S,5-6,29,9,94,NA,12,20,77,-0.104,24,21,26,198,56,NA,3,3,4.5,34.5,2,NA,NA,499,NA,NA,NA,NA
2022-2023,Manhattan,MAAC,5,Sarah Emmons,Fr,S,5-8,24,18,69,NA,36,36,201,0,277,25,36,107,NA,NA,6,7,10.5,64,6,NA,NA,11,NA,NA,NA,NA
2022-2023,Manhattan,MAAC,9,Emilia Lynch,Fr,OH,5-9,10,8,29,NA,7,9,42,-0.048,NA,2,5,10,1,NA,3,NA,2,10.5,NA,NA,NA,10,NA,NA,NA,NA
2022-2023,Marist,MAAC,14,Morgan Munro,Fr,RS,5-11,12,0,17,NA,6,6,29,0,NA,NA,NA,5,NA,1,5,NA,3.5,9.5,1,NA,NA,NA,NA,NA,NA,NA
2022-2023,Niagara,MAAC,1,Kylie Blessing,Fr,S,5-8,27,0,70,NA,29,3,101,0.257,253,14,19,92,NA,NA,NA,NA,NA,43,6,NA,NA,3,NA,NA,NA,NA
2022-2023,Niagara,MAAC,4,Katie Jacobs,Fr,OH,5-11,18,0,34,NA,3,8,28,-0.179,4,7,12,52,7,NA,1,NA,0.5,10.5,NA,NA,NA,44,NA,NA,NA,NA
2022-2023,Niagara,MAAC,5,Kinga Wronska,Fr,OH,5-9,30,22,98,NA,184,84,595,0.168,62,21,15,385,25,2,21,3,15.5,217.5,2,NA,NA,529,NA,NA,NA,NA
2022-2023,Niagara,MAAC,6,Megan Bruno,Fr,MB,6-1,6,0,8,NA,2,1,10,0.1,NA,NA,1,2,NA,NA,1,NA,0.5,2.5,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Niagara,MAAC,9,Liana Tolliver,Fr,OH,5-9,22,9,55,NA,118,45,424,0.172,11,9,4,108,18,2,15,6,18.5,136.5,3,NA,NA,287,NA,NA,NA,NA
2022-2023,Quinnipiac,MAAC,7,Yagmur Gunes,Fr,OH,5-8,29,20,104,NA,79,51,292,0.096,26,32,29,282,28,1,6,1,5.5,115,3,NA,NA,502,NA,NA,NA,NA
2022-2023,Quinnipiac,MAAC,8,Milena Silva,Fr,MB,5-11,16,1,28,NA,37,14,66,0.348,1,1,2,9,NA,3,15,NA,11,48.5,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Quinnipiac,MAAC,9,Giorgia Donghi,Fr,OPP,6-0,20,3,58,NA,90,52,242,0.157,1,4,6,33,18,4,16,1,13,106,NA,NA,NA,182,NA,NA,NA,NA
2022-2023,Quinnipiac,MAAC,16,Ginevra Giovagnoni,Fr,OH,5-8,15,13,52,NA,160,89,507,0.14,12,15,10,152,11,2,8,NA,8,181,2,NA,NA,265,NA,NA,NA,NA
2022-2023,Quinnipiac,MAAC,18,Damla Gunes,Fr,S,5-8,28,23,95,NA,21,8,90,0.144,865,35,13,164,NA,4,27,5,24.5,73.5,21,NA,NA,2,NA,NA,NA,NA
2022-2023,Quinnipiac,MAAC,24,Bailey Brashear,Fr,MB,6-0,20,3,39,NA,29,7,67,0.328,2,NA,NA,13,NA,1,15,2,11,37.5,NA,NA,NA,2,NA,NA,NA,NA
2022-2023,Rider,MAAC,1,Kendall Hewitt,Fr,OPP,6-0,4,2,7,NA,7,11,28,-0.143,NA,NA,NA,8,NA,NA,1,1,1.5,7.5,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,Rider,MAAC,2,Keegan O'Connor,Fr,L/DS,5-4,22,0,62,NA,1,0,6,0.167,36,15,9,164,27,NA,NA,NA,NA,16,NA,NA,NA,253,NA,NA,NA,NA
2022-2023,Rider,MAAC,4,Brynn Johnson,Fr,OH,6-1,19,1,53,NA,53,49,225,0.018,NA,NA,NA,13,NA,1,16,6,15.5,62,1,NA,NA,6,NA,NA,NA,NA
2022-2023,Rider,MAAC,11,Kiannisha Santiago,Fr,OH,5-11,22,12,59,NA,128,73,463,0.119,5,11,12,73,3,3,15,3,13.5,149.5,1,NA,NA,105,NA,NA,NA,NA
2022-2023,Rider,MAAC,12,Carley McAleavey,Fr,MH,6-1,26,24,92,NA,181,53,425,0.301,6,22,33,43,3,4,51,4,38,232.5,NA,NA,NA,15,NA,NA,NA,NA
2022-2023,Saint Peter's,MAAC,5,Laken Dillon,Fr,L/DS,5-3,32,1,93,NA,0,4,18,-0.222,33,22,12,242,45,NA,NA,NA,NA,22,1,NA,NA,467,NA,NA,NA,NA
2022-2023,Saint Peter's,MAAC,7,Elena Bilhartz,Fr,MB,6-3,32,31,103,NA,174,71,512,0.201,10,21,28,36,2,18,69,23,77.5,247.5,3,NA,NA,17,NA,NA,NA,NA
2022-2023,Saint Peter's,MAAC,10,Sydney Kuzma,Fr,OH,5-9,32,31,97,NA,166,124,666,0.063,14,16,32,210,57,2,29,3,22,198.5,2,NA,NA,577,NA,NA,NA,NA
2022-2023,Saint Peter's,MAAC,11,Lilly Konrad,Fr,S,5-8,29,27,96,NA,38,10,155,0.181,569,18,23,189,NA,NA,16,5,13.5,64,14,NA,NA,5,NA,NA,NA,NA
2022-2023,Saint Peter's,MAAC,12,Georgia Remmers,Fr,RS,6-1,1,0,3,NA,2,1,5,0.2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Saint Peter's,MAAC,13,Mackenzie Tucker,Fr,OH,5-10,24,20,71,NA,101,71,431,0.07,9,16,30,113,25,1,8,NA,5,122,NA,NA,NA,250,NA,NA,NA,NA
2022-2023,Saint Peter's,MAAC,16,Ava Harmon,Fr,OH,5-10,27,14,61,NA,98,69,352,0.082,9,NA,5,53,22,3,14,3,13.5,108,3,NA,NA,170,NA,NA,NA,NA
2022-2023,Saint Peter's,MAAC,18,Madelyn Harrison,Fr,MB,6-2,29,14,69,NA,61,40,269,0.078,3,NA,NA,15,NA,4,30,1,23,80,NA,NA,NA,4,NA,NA,NA,NA
2022-2023,Saint Peter's,MAAC,24,Ivanka Sikiric,Fr,S,5-11,18,5,39,NA,13,13,73,0,129,10,8,36,NA,NA,6,1,4,26,8,NA,NA,3,NA,NA,NA,NA
2022-2023,Saint Peter's,MAAC,32,Morgan Thurlow,Fr,MB,6-0,32,32,106,NA,203,97,556,0.191,3,3,4,16,1,19,41,12,54,245.5,3,NA,NA,5,NA,NA,NA,NA
2022-2023,Siena,MAAC,2,Zofia Serafinowska,Fr,MB,6-0,7,1,13,NA,6,3,14,0.214,NA,NA,NA,1,NA,NA,5,NA,3,8.5,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Siena,MAAC,3,Emily Wood,Fr,L/DS,5-4,26,3,76,NA,0,0,4,0,24,28,27,135,31,NA,1,NA,0.5,28.5,NA,NA,NA,285,NA,NA,NA,NA
2022-2023,Siena,MAAC,19,Rory McNerney,Fr,OH,5-10,9,0,16,NA,5,9,38,-0.105,3,1,3,14,6,1,3,2,3,8.5,NA,NA,NA,39,NA,NA,NA,NA
2022-2023,Siena,MAAC,20,Kate Heinrich,Fr,MB,6-0,18,6,44,NA,32,12,92,0.217,NA,1,6,NA,NA,3,23,5,20.5,47.5,1,NA,NA,1,NA,NA,NA,NA
2022-2023,Akron,MAC,2,Chloe Werner,Fr,RS,6-0,17,14,65,NA,81,65,320,0.05,5,NA,1,41,1,3,15,NA,10.5,91.5,NA,NA,NA,18,NA,NA,NA,NA
2022-2023,Akron,MAC,12,Avery Brown,Fr,S,5-9,25,12,90,NA,6,4,31,0.065,409,16,42,147,1,NA,1,NA,0.5,22.5,12,NA,NA,4,NA,NA,NA,NA
2022-2023,Ball St.,MAC,4,Paige Busick,Fr,L/DS,5-3,13,3,37,NA,0,0,0,NA,6,10,12,75,9,NA,NA,NA,NA,10,NA,NA,NA,146,NA,NA,NA,NA
2022-2023,Ball St.,MAC,9,Katie Egenolf,Fr,OH,6-1,20,3,42,NA,70,36,206,0.165,NA,NA,NA,13,1,3,5,1,7.5,75.5,NA,NA,NA,10,NA,NA,NA,NA
2022-2023,Ball St.,MAC,14,Aniya Kennedy,Fr,MB,6-0,1,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Ball St.,MAC,21,Madison Buckley,Fr,OPP,6-2,12,1,23,NA,33,16,84,0.202,1,NA,NA,1,NA,1,9,2,7,38.5,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Bowling Green,MAC,7,Jessica Andrews,Fr,MB,6-4,31,30,110,NA,121,40,263,0.308,5,NA,1,14,NA,22,120,8,104.5,203,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,Bowling Green,MAC,14,Lauryn Hovey,Fr,OH,6-0,31,25,109,NA,326,133,724,0.267,266,26,40,122,1,3,85,3,56.5,397.5,13,3,NA,14,NA,NA,NA,NA
2022-2023,Buffalo,MAC,1,Lauren Otten,Fr,OH,6-0,6,0,9,NA,12,10,32,0.063,NA,NA,NA,1,NA,NA,NA,1,1,12,NA,NA,NA,7,NA,NA,NA,NA
2022-2023,Central Mich.,MAC,2,Natalia Rejment,Fr,OH,5-10,32,32,117,NA,265,117,921,0.161,17,35,76,316,45,6,15,NA,16,313.5,NA,NA,NA,720,NA,NA,NA,NA
2022-2023,Central Mich.,MAC,6,Allie Korba,Fr,S,5-9,4,0,5,NA,0,0,0,NA,3,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Central Mich.,MAC,11,Ella Peter,Fr,MB,6-0,3,0,3,NA,0,2,2,-1,NA,NA,NA,NA,NA,NA,1,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Central Mich.,MAC,12,Maddy Gebhardt,Fr,OH,6-1,9,0,12,NA,13,5,29,0.276,NA,2,2,12,1,NA,1,NA,0.5,15.5,NA,NA,NA,28,NA,NA,NA,NA
2022-2023,Central Mich.,MAC,13,Claire Ammeraal,Fr,S,6-2,32,23,116,NA,131,59,393,0.183,935,21,23,270,NA,5,64,4,56,189,2,3,NA,6,NA,NA,NA,NA
2022-2023,Eastern Mich.,MAC,1,Carlina Bender,Fr,DS,5-5,27,3,78,NA,0,0,4,0,6,13,24,173,26,NA,NA,NA,NA,13,NA,NA,NA,306,NA,NA,NA,NA
2022-2023,Eastern Mich.,MAC,5,Emma McMahon,Fr,DS,5-5,25,1,96,NA,0,0,9,0,61,15,27,386,31,NA,NA,NA,NA,15,NA,NA,NA,588,NA,NA,NA,NA
2022-2023,Eastern Mich.,MAC,15,Sabrina Gremm,Fr,OH,5-11,15,10,52,NA,102,68,339,0.1,7,6,14,115,18,2,9,2,8.5,114.5,1,NA,NA,256,NA,NA,NA,NA
2022-2023,Kent St.,MAC,4,Mia Soerensen,Fr,RS,6-4,25,12,85,NA,198,72,487,0.259,1,NA,NA,25,NA,3,51,3,32,226.5,1,NA,NA,NA,NA,NA,NA,NA
2022-2023,Kent St.,MAC,11,Mackenzie McGuire,Fr,OH,6-2,27,24,98,NA,295,137,836,0.189,11,14,21,136,43,2,30,1,19,326,1,NA,NA,348,NA,NA,NA,NA
2022-2023,Kent St.,MAC,14,Sadie Wright,Fr,MB,6-1,14,9,39,NA,36,9,108,0.25,2,1,1,13,NA,4,20,3,20.5,51,NA,NA,NA,3,NA,NA,NA,NA
2022-2023,Kent St.,MAC,17,Emma Schroeder,Fr,MB,6-2,5,1,10,NA,9,9,38,0,NA,NA,NA,1,NA,NA,7,NA,3.5,12.5,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Kent St.,MAC,18,Jacoby Flynn,Fr,DS,5-9,8,1,18,NA,0,0,2,0,3,3,5,14,3,NA,NA,NA,NA,3,1,NA,NA,41,NA,NA,NA,NA
2022-2023,Miami (OH),MAC,2,Hayden Hicks,Fr,S,6-1,29,24,99,NA,23,7,58,0.276,591,20,19,146,NA,2,7,NA,6.5,48.5,11,NA,NA,1,NA,NA,NA,NA
2022-2023,Miami (OH),MAC,5,Brooke Jackson,Fr,OH,5-11,29,16,103,NA,126,85,411,0.1,25,21,56,236,26,1,14,1,10.5,155,1,NA,NA,375,NA,NA,NA,NA
2022-2023,Miami (OH),MAC,10,Ellie Hanson,Fr,OH,6-0,24,23,83,NA,230,111,720,0.165,13,26,20,219,28,3,7,NA,8,262.5,NA,NA,NA,546,NA,NA,NA,NA
2022-2023,Miami (OH),MAC,11,Gentry Warrick,Fr,MH,6-1,28,25,92,NA,100,52,299,0.161,5,18,27,42,1,10,45,6,39,150.5,1,NA,NA,4,NA,NA,NA,NA
2022-2023,Miami (OH),MAC,13,Emily Morgan,Fr,L/DS,5-6,13,1,26,NA,0,0,1,0,3,1,10,17,1,NA,NA,NA,NA,1,NA,NA,NA,13,NA,NA,NA,NA
2022-2023,NIU,MAC,4,Olivia Hogan,Fr,DS,5-4,18,4,39,NA,2,0,2,1,3,4,8,65,9,NA,NA,NA,NA,6,1,NA,NA,153,NA,NA,NA,NA
2022-2023,NIU,MAC,18,Nazli Güvener,Fr,OH,5-11,7,0,8,NA,12,12,38,0,NA,NA,1,1,NA,NA,4,NA,2,14,NA,NA,NA,12,NA,NA,NA,NA
2022-2023,Ohio,MAC,8,Anna Kharchynska,Fr,OPP,6-3,29,23,96,NA,180,54,458,0.275,6,NA,1,45,2,11,46,12,50.5,214,3,NA,NA,25,NA,NA,NA,NA
2022-2023,Ohio,MAC,10,Leah Rogers,Fr,MB,6-2,4,0,4,NA,2,0,3,0.667,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Ohio,MAC,11,Chariti McKeller,Fr,S,5-11,4,0,9,NA,0,1,2,-0.5,36,NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Toledo,MAC,14,Anna Alford,Fr,MB,6-4,2,0,2,NA,1,0,1,1,NA,NA,1,NA,NA,2,2,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA
2022-2023,Toledo,MAC,20,Macy Medors,Fr,DS,5-3,19,4,35,NA,0,0,0,NA,4,3,7,54,5,NA,NA,NA,NA,3,NA,NA,NA,107,NA,NA,NA,NA
2022-2023,Toledo,MAC,21,Izzy Granger,Fr,OH,6-0,9,0,10,NA,18,10,49,0.163,1,1,1,10,5,NA,1,NA,0.5,19.5,NA,NA,NA,33,NA,NA,NA,NA
2022-2023,Western Mich.,MAC,5,Reeghan Boyer,Fr,L/DS,5-6,28,7,104,NA,2,0,5,0.4,22,13,8,239,15,NA,NA,NA,NA,15,NA,NA,NA,363,NA,NA,NA,NA
2022-2023,Western Mich.,MAC,18,Maddie Kmetz,Fr,S,5-9,1,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2022-2023,Western Mich.,MAC,20,Mary Clare Brusek,Fr,MB,6-0,18,8,42,NA,64,21,175,0.246,1,6,6,20,NA,2,17,3,15,80.5,NA,NA,NA,2,NA,NA,NA,NA
2022-2023,Western Mich.,MAC,23,Amanda Glanton,Fr,MB,6-3,29,28,105,NA,181,73,421,0.257,1,NA,3,16,NA,10,64,8,55,223,2,NA,NA,1,NA,NA,NA,NA
2022-2023,Coppin St.,MEAC,4,Ayanna Pharoah,Fr,S,5-9,21,0,43,NA,2,0,5,0.4,38,8,18,39,NA,NA,1,NA,0.5,10.5,4,NA,NA,4,NA,NA,NA,NA
